bird_id,date,season,walk,start_time,end_time,lat,lon,order,family,species,trophic_guild,behavior,broad_behavior,mesohabitat,photo_id,time,distance,transect,transect_start_lat,transect_start_lon,transect_end_lat,transect_end_lon,notes
392,5/4/2019,flower,11,6:15,8:15,,,Passeriformes,Troglodytidae,Rock Wren,,Singing,Vocalization,rock,no photo,6:55,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
393,5/4/2019,flower,11,6:15,8:15,,,Passeriformes,Polioptilidae,Blue.gray Gnatcatcher,,Singing,Vocalization,no visual,no photo,6:55,2,1,34.78299,-115.66235,34.77833,.115.66293,no notes
394,5/4/2019,flower,11,6:15,8:15,,,Passeriformes,Polioptilidae,Black.tailed Gnatcatcher,,Singing,Vocalization,no visual,no photo,6:55,2,1,34.78299,-115.66235,34.77833,.115.66293,no notes
395,5/4/2019,flower,11,6:15,8:15,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,no visual,no photo,6:59,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
396,5/4/2019,flower,11,6:15,8:15,34.7817,-115.66251,Passeriformes,Troglodytidae,Rock Wren,,Flying,Active movement,rock,no photo,7:04,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
397,5/4/2019,flower,11,6:15,8:15,,,Passeriformes,Troglodytidae,Canyon Wren,,Singing,Vocalization,no visual,no photo,7:05,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
398,5/4/2019,flower,11,6:15,8:15,34.78173,-115.6625,Passeriformes,Cardinalidae,Black.headed Grosbeak,,Flying,Active movement,air,no photo,7:07,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
399,5/4/2019,flower,11,6:15,8:15,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Singing,Vocalization,no visual,no photo,7:11,2,1,34.78299,-115.66235,34.77833,.115.66293,no notes
400,5/4/2019,flower,11,6:15,8:15,,,Passeriformes,Fringillidae,House Finch,,Singing,Vocalization,no visual,no photo,7:12,2,1,34.78299,-115.66235,34.77833,.115.66293,no notes
401,5/4/2019,flower,11,6:15,8:15,,,Passeriformes,Polioptilidae,Black.tailed Gnatcatcher,,Singing,Vocalization,no visual,no photo,7:13,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
402,5/4/2019,flower,11,6:15,8:15,,,Galliformes,Odontiphoridae,Gambel's Quail,,Singing,Vocalization,no visual,no photo,7:22,2,1,34.78299,-115.66235,34.77833,.115.66293,no notes
403,5/4/2019,flower,11,6:15,8:15,,,Galliformes,Odontiphoridae,Gambel's Quail,,Singing,Vocalization,no visual,no photo,7:22,2,1,34.78299,-115.66235,34.77833,.115.66293,no notes
404,5/4/2019,flower,11,6:15,8:15,34.78126,-115.66259,Galliformes,Odontiphoridae,Gambel's Quail,,Singing,Vocalization,cactus canopy,Apr-36,7:35,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
405,5/4/2019,flower,11,6:15,8:15,34.78124,-115.66258,Passeriformes,Tyrannidae,Ash.throated Flycatcher,insectivore,Sitting on Plant,Inactive,cactus canopy,37.39,7:36,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
406,5/4/2019,flower,11,6:15,8:15,,,Passeriformes,Mimidae,Northern Mockingbird,,Singing,Vocalization,no visual,no photo,7:41,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
407,5/4/2019,flower,11,6:15,8:15,34.78095,-115.66301,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,cactus canopy,no photo,7:47,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
408,5/4/2019,flower,11,6:15,8:15,34.78124,-115.66314,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,cactus canopy,no photo,7:50,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
409,5/4/2019,flower,11,6:15,8:15,34.78124,-115.66314,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,cactus canopy,no photo,7:50,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
410,5/4/2019,flower,11,6:15,8:15,34.78124,-115.66314,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,cactus canopy,no photo,7:50,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
411,5/4/2019,flower,11,6:15,8:15,34.78124,-115.66314,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,cactus canopy,no photo,7:50,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
412,5/4/2019,flower,11,6:15,8:15,34.78124,-115.66314,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,cactus canopy,no photo,7:50,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
413,5/4/2019,flower,11,6:15,8:15,34.78124,-115.66314,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,cactus canopy,no photo,7:50,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
414,5/4/2019,flower,12,8:15,10:15,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Singing,Vocalization,no visual,no photo,8:15,3,2,34.78303,-115.66309,34.77863,-115.66402,no notes
415,5/4/2019,flower,12,8:15,10:15,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Singing,Vocalization,no visual,no photo,8:15,3,2,34.78303,-115.66309,34.77863,-115.66402,no notes
416,5/4/2019,flower,12,8:15,10:15,,,Passeriformes,Tyrannidae,Ash.throated Flycatcher,insectivore,Singing,Vocalization,no visual,no photo,8:15,3,2,34.78303,-115.66309,34.77863,-115.66402,no notes
417,5/4/2019,flower,12,8:15,10:15,34.77866,-115.66405,Apodiformes,Trochilidae,Anna's Hummingbird,nectarivore,Foraging,Foraging,air,40.52,8:17,1,2,34.78303,-115.66309,34.77863,-115.66402,foraging at flags
418,5/4/2019,flower,12,8:15,10:15,34.77879,-115.66437,Passeriformes,Polioptilidae,Blue.gray Gnatcatcher,,Singing,Vocalization,shrub,no photo,8:24,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
419,5/4/2019,flower,12,8:15,10:15,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Singing,Vocalization,no visual,no photo,8:25,3,2,34.78303,-115.66309,34.77863,-115.66402,no notes
420,5/4/2019,flower,12,8:15,10:15,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Singing,Vocalization,no visual,no photo,8:30,3,2,34.78303,-115.66309,34.77863,-115.66402,no notes
421,5/4/2019,flower,12,8:15,10:15,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Singing,Vocalization,no visual,no photo,8:30,3,2,34.78303,-115.66309,34.77863,-115.66402,no notes
422,5/4/2019,flower,12,8:15,10:15,,,Passeriformes,Tyrannidae,Ash.throated Flycatcher,insectivore,Singing,Vocalization,no visual,no photo,8:45,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
423,5/4/2019,flower,12,8:15,10:15,34.78098,-115.6637,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,shrub,no photo,8:47,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
424,5/4/2019,flower,12,8:15,10:15,34.78098,-115.6637,Passeriformes,Passerellidae,Black.throated Sparrow,,Flying on Plant,Active movement,shrub,no photo,8:47,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
425,5/4/2019,flower,12,8:15,10:15,34.78136,-115.66362,Passeriformes,Tyrannidae,Say's Phoebe,,Singing,Vocalization,shrub,104.116,9:03,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
426,5/4/2019,flower,12,8:15,10:15,34.78143,-115.66335,Passeriformes,Troglodytidae,Rock Wren,,Singing,Vocalization,rock,no photo,9:05,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
427,5/4/2019,flower,12,8:15,10:15,,,Columbiformes,Columbidae,Mourning Dove,,Flying,Active movement,no visual,no photo,9:07,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
428,5/4/2019,flower,12,8:15,10:15,34.78145,-115.66335,Passeriformes,Tyrannidae,Ash.throated Flycatcher,insectivore,Flying,Active movement,rock,no photo,9:10,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
429,5/4/2019,flower,12,8:15,10:15,34.78146,-115.66335,Passeriformes,Mimidae,Northern Mockingbird,,Singing,Vocalization,air,no photo,9:10,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
430,5/4/2019,flower,12,8:15,10:15,,,Passeriformes,Corvidae,Common Raven,,Calling,Vocalization,no visual,no photo,9:12,3,2,34.78303,-115.66309,34.77863,-115.66402,no notes
431,5/4/2019,flower,12,8:15,10:15,34.78157,-115.66356,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,shrub,no photo,9:15,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
432,5/4/2019,flower,12,8:15,10:15,34.78157,-115.66356,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,shrub,no photo,9:15,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
433,5/4/2019,flower,12,8:15,10:15,34.78135,-115.6636,Passeriformes,Passerellidae,Black.throated Sparrow,,Singing,Vocalization,shrub,no photo,9:35,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
434,5/4/2019,flower,12,8:15,10:15,34.78135,-115.6636,Passeriformes,Passerellidae,Black.throated Sparrow,,Singing,Vocalization,shrub,no photo,9:35,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
435,5/4/2019,flower,12,8:15,10:15,34.78135,-115.6636,Passeriformes,Passerellidae,Black.throated Sparrow,,Singing,Vocalization,shrub,no photo,9:35,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
436,5/4/2019,flower,12,8:15,10:15,34.78193,-115.66339,Passeriformes,Troglodytidae,Rock Wren,,Flying,Active movement,air,no photo,9:45,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
437,5/4/2019,flower,12,8:15,10:15,34.78198,-115.66322,Passeriformes,Polioptilidae,Blue.gray Gnatcatcher,,Calling,Vocalization,shrub,no photo,9:46,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
438,5/4/2019,flower,12,8:15,10:15,34.78198,-115.66322,Passeriformes,Polioptilidae,Blue.gray Gnatcatcher,,Calling,Vocalization,shrub,no photo,9:46,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
439,5/4/2019,flower,12,8:15,10:15,34.78245,-115.66328,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,gravel,no photo,9:55,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
440,5/4/2019,flower,12,8:15,10:15,34.78245,-115.66328,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,gravel,no photo,9:55,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
441,5/4/2019,flower,12,8:15,10:15,,,Passeriformes,Ptiliogonatidae,Phainopepla,,Flying,Active movement,rock,no photo,9:57,3,2,34.78303,-115.66309,34.77863,-115.66402,no notes
442,5/4/2019,flower,12,8:15,10:15,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,no visual,no photo,9:57,3,2,34.78303,-115.66309,34.77863,-115.66402,no notes
443,5/4/2019,flower,12,8:15,10:15,,,Passeriformes,Ptiliogonatidae,Phainopepla,,Flying,Active movement,air,no photo,10:00,3,2,34.78303,-115.66309,34.77863,-115.66402,no notes
444,5/4/2019,flower,12,8:15,10:15,,,Apodiformes,Trochilidae,Hummingbird,nectarivore,Sparring,Terriotial or mating behavior,air,no photo,10:00,3,2,34.78303,-115.66309,34.77863,-115.66402,no notes
445,5/4/2019,flower,12,8:15,10:15,,,Passeriformes,Fringillidae,House Finch,,Singing,Vocalization,no visual,no photo,10:06,3,2,34.78303,-115.66309,34.77863,-115.66402,no notes
446,5/5/2019,flower,13,16:05,18:05,,,Columbiformes,Columbidae,Mourning Dove,,Singing,Vocalization,no visual,no photo,16:08,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
447,5/5/2019,flower,13,16:05,18:05,,,Passeriformes,Ptiliogonatidae,Phainopepla,,Singing,Vocalization,no visual,no photo,16:13,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
448,5/5/2019,flower,13,16:05,18:05,,,Passeriformes,Polioptilidae,Blue.gray Gnatcatcher,,Singing,Vocalization,no visual,no photo,16:17,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
449,5/5/2019,flower,13,16:05,18:05,,,Passeriformes,Troglodytidae,Rock Wren,,Singing,Vocalization,no visual,no photo,16:17,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
450,5/5/2019,flower,13,16:05,18:05,34.78167,-115.6627,Passeriformes,Troglodytidae,Rock Wren,,Calling,Vocalization,rock,no photo,16:21,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
451,5/5/2019,flower,13,16:05,18:05,34.78171,-115.6625,Passeriformes,Troglodytidae,Rock Wren,,Flying,Active movement,air,no photo,16:25,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
452,5/5/2019,flower,13,16:05,18:05,,,Passeriformes,Polioptilidae,Black.tailed Gnatcatcher,,Singing,Vocalization,no visual,no photo,16:30,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
453,5/5/2019,flower,13,16:05,18:05,34.7812,-115.66254,Passeriformes,Polioptilidae,Blue.gray Gnatcatcher,,Sitting on Plant,Inactive,cactus canopy,7,16:31,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
454,5/5/2019,flower,13,16:05,18:05,34.7812,-115.66258,Passeriformes,Mimidae,Northern Mockingbird,,Sitting on Plant,Inactive,cactus canopy,6-Jan,16:31,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
455,5/5/2019,flower,13,16:05,18:05,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,no visual,no photo,16:37,2,1,34.78299,-115.66235,34.77833,.115.66293,no notes
456,5/5/2019,flower,13,16:05,18:05,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,no visual,no photo,16:43,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
457,5/5/2019,flower,13,16:05,18:05,,,Passeriformes,Troglodytidae,Cactus Wren,,Flying,Active movement,no visual,no photo,16:53,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
458,5/5/2019,flower,13,16:05,18:05,,,Passeriformes,Polioptilidae,Black.tailed Gnatcatcher,,Sparring,Terriotial or mating behavior,no visual,no photo,17:00,2,1,34.78299,-115.66235,34.77833,.115.66293,no notes
459,5/5/2019,flower,13,16:05,18:05,,,Passeriformes,Polioptilidae,Black.tailed Gnatcatcher,,Sparring,Terriotial or mating behavior,no visual,no photo,17:00,2,1,34.78299,-115.66235,34.77833,.115.66293,no notes
460,5/5/2019,flower,13,16:05,18:05,,,Passeriformes,Polioptilidae,Black.tailed Gnatcatcher,,Singing,Vocalization,no visual,no photo,17:05,2,1,34.78299,-115.66235,34.77833,.115.66293,no notes
461,5/5/2019,flower,13,16:05,18:05,34.78091,-115.66267,Columbiformes,Columbidae,Mourning Dove,,Flying,Active movement,air,no photo,17:07,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
462,5/5/2019,flower,13,16:05,18:05,34.77967,-115.66264,Passeriformes,Passerellidae,Black.throated Sparrow,,Flying,Active movement,air,no photo,17:27,2,1,34.78299,-115.66235,34.77833,.115.66293,no notes
463,5/5/2019,flower,13,16:05,18:05,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,no visual,no photo,17:28,2,1,34.78299,-115.66235,34.77833,.115.66293,no notes
464,5/5/2019,flower,13,16:05,18:05,,,Passeriformes,Tyrannidae,Ash.throated Flycatcher,insectivore,Flying,Active movement,air,no photo,17:39,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
465,5/5/2019,flower,13,16:05,18:05,34.77846,-115.66301,Passeriformes,Tyrannidae,Say's Phoebe,,Sitting on Plant,Inactive,shrub,no photo,17:41,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
466,5/5/2019,flower,13,16:05,18:05,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,no visual,no photo,17:54,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
467,5/5/2019,flower,14,18:05,20:05,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Singing,Vocalization,no visual,no photo,18:05,3,2,34.78303,-115.66309,34.77863,-115.66402,no notes
468,5/5/2019,flower,14,18:05,20:05,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,no visual,no photo,18:14,3,2,34.78303,-115.66309,34.77863,-115.66402,no notes
469,5/5/2019,flower,14,18:05,20:05,34.7801,-115.6646,Passeriformes,Passerellidae,Black.throated Sparrow,,Foraging,Foraging,shrub,33.34,18:19,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
470,5/5/2019,flower,14,18:05,20:05,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,no visual,no photo,18:26,3,2,34.78303,-115.66309,34.77863,-115.66402,no notes
471,5/5/2019,flower,14,18:05,20:05,34.78146,-115.66337,Passeriformes,Tyrannidae,Ash.throated Flycatcher,insectivore,Standing on Ground,Inactive,rock,no photo,18:30,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
472,5/5/2019,flower,14,18:05,20:05,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,no visual,no photo,18:32,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
473,5/5/2019,flower,14,18:05,20:05,34.78148,-115.66332,Passeriformes,Troglodytidae,Rock Wren,,Standing on Ground,Inactive,rock,no photo,18:36,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
474,5/5/2019,flower,14,18:05,20:05,34.78201,-115.6636,Passeriformes,Polioptilidae,Blue.gray Gnatcatcher,,Singing,Vocalization,shrub,no photo,19:05,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
475,5/5/2019,flower,14,18:05,20:05,34.78209,-115.6634,Passeriformes,Polioptilidae,Blue.gray Gnatcatcher,,Singing,Vocalization,shrub,35.37,19:05,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
476,5/5/2019,flower,14,18:05,20:05,,,Passeriformes,Fringillidae,House Finch,,Singing,Vocalization,rock,no photo,19:06,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
477,5/5/2019,flower,14,18:05,20:05,34.78307,-115.66257,Passeriformes,Fringillidae,House Finch,,Singing,Vocalization,shrub,38.42,19:06,3,2,34.78303,-115.66309,34.77863,-115.66402,no notes
478,5/5/2019,flower,14,18:05,20:05,34.78168,-115.6637,Passeriformes,Parulidae,Wilson's Warbler,,Flying Between Plants,Active movement,shrub,43.74,19:23,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
479,5/5/2019,flower,14,18:05,20:05,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,no visual,no photo,19:30,3,2,34.78303,-115.66309,34.77863,-115.66402,no notes
480,5/5/2019,flower,14,18:05,20:05,34.78295,-115.66332,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,air,no photo,19:39,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
481,5/5/2019,flower,14,18:05,20:05,,,Columbiformes,Columbidae,Mourning Dove,,Calling,Vocalization,air,no photo,19:40,3,2,34.78303,-115.66309,34.77863,-115.66402,no notes
482,5/5/2019,flower,14,18:05,20:05,,,Columbiformes,Columbidae,Mourning Dove,,Calling,Vocalization,air,no photo,19:40,3,2,34.78303,-115.66309,34.77863,-115.66402,no notes
483,5/5/2019,flower,14,18:05,20:05,,,Passeriformes,Tyrannidae,Western Wood.Pewee,insectivore,Singing,Vocalization,no visual,no photo,19:48,3,2,34.78303,-115.66309,34.77863,-115.66402,no notes
484,5/5/2019,flower,14,18:05,20:05,,,Strigiformes,Strigidae,Great Horned Owl,,Singing,Vocalization,no visual,no photo,19:50,3,2,34.78303,-115.66309,34.77863,-115.66402,no notes
485,5/6/2019,flower,15,6:20,8:20,,,Passeriformes,Fringillidae,House Finch,,Singing,Vocalization,no visual,no photo,6:25,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
486,5/6/2019,flower,15,6:20,8:20,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Singing,Vocalization,no visual,no photo,6:27,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
487,5/6/2019,flower,15,6:20,8:20,,,Passeriformes,Troglodytidae,Canyon Wren,,Singing,Vocalization,no visual,no photo,6:29,2,1,34.78299,-115.66235,34.77833,.115.66293,no notes
488,5/6/2019,flower,15,6:20,8:20,34.78249,-115.66287,Passeriformes,Remezidae,Verdin,,Flying on Plant,Active movement,cactus canopy,no photo,6:32,2,1,34.78299,-115.66235,34.77833,.115.66293,no notes
489,5/6/2019,flower,15,6:20,8:20,34.78265,-115.66286,Passeriformes,Remezidae,Verdin,,Flying,Active movement,air,no photo,6:32,2,1,34.78299,-115.66235,34.77833,.115.66293,no notes
490,5/6/2019,flower,15,6:20,8:20,34.78264,-115.66267,Passeriformes,Remezidae,Verdin,,Flying,Active movement,cactus canopy,92.1,6:33,2,1,34.78299,-115.66235,34.77833,.115.66293,no notes
491,5/6/2019,flower,15,6:20,8:20,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Singing,Vocalization,no visual,no photo,6:35,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
492,5/6/2019,flower,15,6:20,8:20,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,no visual,no photo,6:39,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
493,5/6/2019,flower,15,6:20,8:20,,,Passeriformes,Troglodytidae,Cactus Wren,,Singing,Vocalization,no visual,no photo,6:44,2,1,34.78299,-115.66235,34.77833,.115.66293,no notes
494,5/6/2019,flower,15,6:20,8:20,,,Passeriformes,Ptiliogonatidae,Phainopepla,,Standing on Ground,Inactive,rock,no photo,6:44,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
495,5/6/2019,flower,15,6:20,8:20,34.78231,-115.66293,Passeriformes,Ptiliogonatidae,Phainopepla,,Flying,Active movement,shrub,no photo,6:44,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
496,5/6/2019,flower,15,6:20,8:20,34.78221,-115.66258,Passeriformes,Passerellidae,Black.throated Sparrow,,Flying,Active movement,air,no photo,6:45,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
497,5/6/2019,flower,15,6:20,8:20,34.78229,-115.66264,Apodiformes,Trochilidae,Costa's Hummingbird,nectarivore,Foraging,Foraging,shrub,no photo,6:46,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
498,5/6/2019,flower,15,6:20,8:20,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Singing,Vocalization,no visual,no photo,6:51,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
499,5/6/2019,flower,15,6:20,8:20,,,Passeriformes,Ptiliogonatidae,Phainopepla,,Calling,Vocalization,no visual,no photo,6:51,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
500,5/6/2019,flower,15,6:20,8:20,34.78205,-115.66231,Passeriformes,Mimidae,Northern Mockingbird,,Singing,Vocalization,cactus canopy,no photo,6:52,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
501,5/6/2019,flower,15,6:20,8:20,34.78209,-115.66257,Passeriformes,Mimidae,Northern Mockingbird,,Singing,Vocalization,cactus canopy,no photo,6:52,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
502,5/6/2019,flower,15,6:20,8:20,34.78232,-115.66266,Passeriformes,Mimidae,Northern Mockingbird,,Singing,Vocalization,cactus canopy,101.108,6:54,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
503,5/6/2019,flower,15,6:20,8:20,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,no visual,no photo,6:56,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
504,5/6/2019,flower,15,6:20,8:20,34.78134,-115.66248,Passeriformes,Unknown,Unknown Passerine,Unknown,Flying on Plant,Active movement,shrub,no photo,7:02,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
505,5/6/2019,flower,15,6:20,8:20,34.78163,-115.66277,Passeriformes,Troglodytidae,Rock Wren,,Flying,Active movement,air,no photo,7:03,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
506,5/6/2019,flower,15,6:20,8:20,,,Passeriformes,Troglodytidae,Rock Wren,,Singing,Vocalization,rock,no photo,7:06,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
507,5/6/2019,flower,15,6:20,8:20,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Singing,Vocalization,no visual,no photo,7:06,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
508,5/6/2019,flower,15,6:20,8:20,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Singing,Vocalization,no visual,no photo,7:06,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
509,5/6/2019,flower,15,6:20,8:20,,,Passeriformes,Fringillidae,House Finch,,Singing,Vocalization,no visual,no photo,7:12,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
510,5/6/2019,flower,15,6:20,8:20,,,Passeriformes,Troglodytidae,Canyon Wren,,Singing,Vocalization,no visual,no photo,7:14,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
511,5/6/2019,flower,15,6:20,8:20,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,no visual,no photo,7:14,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
512,5/6/2019,flower,15,6:20,8:20,34.78156,-115.66266,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,cactus canopy,109.115,7:15,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
513,5/6/2019,flower,15,6:20,8:20,34.78178,-115.66233,Passeriformes,Passerellidae,Black.throated Sparrow,,Flying,Active movement,cactus canopy,no photo,7:17,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
514,5/6/2019,flower,15,6:20,8:20,34.78147,-115.66258,Galliformes,Odontiphoridae,Gambel's Quail,,Walking,Active movement,grass,no photo,7:21,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
515,5/6/2019,flower,15,6:20,8:20,34.78144,-115.66249,Galliformes,Odontiphoridae,Gambel's Quail,,Standing on Ground,Inactive,grass,no photo,7:21,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
516,5/6/2019,flower,15,6:20,8:20,34.78134,-115.66245,Galliformes,Odontiphoridae,Gambel's Quail,,Walking,Active movement,grass,no photo,7:21,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
517,5/6/2019,flower,15,6:20,8:20,34.78108,-115.6628,Passeriformes,Polioptilidae,Black.tailed Gnatcatcher,,Flying on Plant,Active movement,shrub,116.126,7:30,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
518,5/6/2019,flower,15,6:20,8:20,,,Galliformes,Odontiphoridae,Gambel's Quail,,Singing,Vocalization,no visual,no photo,7:30,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
519,5/6/2019,flower,15,6:20,8:20,34.78108,-115.66304,Passeriformes,Parulidae,Wilson's Warbler,,Foraging,Foraging,shrub,127.196,7:31,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
520,5/6/2019,flower,15,6:20,8:20,34.78083,-115.66306,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,cactus canopy,no photo,7:37,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
521,5/6/2019,flower,15,6:20,8:20,34.78083,-115.66306,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,cactus canopy,no photo,7:37,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
